"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEX","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1_1","BP1_7_1_2","BP1_7_1_3","BP1_7_1_4","BP1_7_1_5","BP1_7_1_6","BP1_7_2_1","BP1_7_2_2","BP1_7_2_3","BP1_7_2_4","BP1_7_2_5","BP1_7_2_6","BP1_7_3_1","BP1_7_3_2","BP1_7_3_3","BP1_7_3_4","BP1_7_3_5","BP1_7_3_6","BP1_7_4_1","BP1_7_4_2","BP1_7_4_3","BP1_7_4_4","BP1_7_4_5","BP1_7_4_6","BP1_7_5_1","BP1_7_5_2","BP1_7_5_3","BP1_7_5_4","BP1_7_5_5","BP1_7_5_6","BP1_7_6_1","BP1_7_6_2","BP1_7_6_3","BP1_7_6_4","BP1_7_6_5","BP1_7_6_6","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP1_10_1","BP1_10_2","BP1_10_3","BP1_10_4","BP1_10_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1414172.115
","1414172.115.01
","1414172
","02
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0180
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","5
","1
","77
","1
","1
","3
","1
","3
","1
","1
","2
","2
","3
","1
","1
","3
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","2
","1
","1
","
","
","
","9
","9
","
","
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","148
","U
","2
","26540
","0710
"
"1414176.007
","1414176.007.01
","1414176
","01
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","1
","1
","58
","2
","1
","1
","2
","3
","1
","1
","1
","2
","3
","1
","1
","1
","4
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","1
","
","3
","1
","3
","1
","
","4
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","298
","U
","4
","26550
","0730
"
"1414176.030
","1414176.030.02
","1414176
","02
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","1
","2
","47
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","1
","2
","2
","1
","1
","2
","1
","2
","1
","2
","1
","2
","1
","1
","2
","1
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","3
","3
","2
","9
","2
","2
","2
","3
","1
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","298
","U
","4
","26550
","0730
"
"1414176.051
","1414176.051.02
","1414176
","03
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","1
","2
","42
","2
","1
","1
","2
","3
","1
","2
","2
","2
","2
","1
","2
","2
","3
","2
","1
","2
","2
","2
","1
","2
","2
","1
","1
","2
","1
","3
","2
","2
","2
","1
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","0
","1
","0
","0
","1
","0
","1
","2
","1
","1
","1
","3
","
","9
","4
","4
","4
","
","4
","4
","4
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","1
","1
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","1
","1
","2
","2
","2
","2
","2
","2
","2
","199
","U
","4
","26550
","0730
"
"1414176.075
","1414176.075.02
","1414176
","04
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","1
","2
","33
","2
","1
","1
","2
","3
","2
","2
","2
","2
","3
","2
","2
","1
","3
","2
","2
","1
","2
","2
","1
","2
","2
","1
","1
","1
","1
","3
","2
","1
","2
","2
","2
","2
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","1
","
","3
","3
","2
","2
","
","3
","3
","2
","2
","1
","1
","0
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","199
","U
","4
","26550
","0730
"
"1414176.105
","1414176.105.01
","1414176
","05
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","1
","2
","77
","1
","1
","3
","1
","3
","1
","1
","3
","3
","1
","1
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","2
","2
","2
","1
","2
","
","
","
","2
","
","
","
","
","2
","
","1
","0
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","99
","U
","4
","26550
","0730
"
"1414177.034
","1414177.034.01
","1414177
","02
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","4
","1
","60
","2
","1
","2
","2
","3
","3
","2
","2
","2
","3
","1
","2
","2
","4
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","1
","0
","2
","2
","1
","1
","2
","
","
","3
","2
","
","
","
","2
","2
","
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","4
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","439
","U
","4
","26560
","0730
"
"1414177.054
","1414177.054.01
","1414177
","03
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","4
","1
","73
","2
","2
","3
","3
","3
","2
","2
","3
","3
","3
","2
","2
","2
","4
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","3
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","1
","1
","1
","
","
","2
","1
","1
","
","
","2
","1
","1
","1
","1
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","4
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","219
","U
","4
","26560
","0730
"
"1414177.076
","1414177.076.03
","1414177
","04
","03
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","1
","1
","-
","4
","2
","26
","2
","1
","2
","2
","3
","2
","2
","2
","2
","2
","1
","1
","2
","4
","2
","2
","1
","1
","2
","1
","2
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","3
","2
","1
","1
","1
","3
","2
","2
","1
","2
","1
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","4
","2
","
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","219
","U
","4
","26560
","0730
"
"1414177.096
","1414177.096.01
","1414177
","05
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","1
","-
","4
","1
","51
","2
","1
","1
","2
","3
","2
","3
","1
","2
","3
","2
","1
","3
","3
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","1
","2
","2
","
","
","3
","
","
","
","
","2
","
","
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","1
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","3
","1
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","219
","U
","4
","26560
","0730
"
"1414178.021
","1414178.021.02
","1414178
","01
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","5
","2
","47
","1
","1
","1
","1
","3
","2
","1
","1
","2
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","1
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","2
","
","2
","4
","3
","
","
","2
","4
","2
","
","1
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","1
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","303
","U
","4
","26570
","0730
"
"1414178.087
","1414178.087.02
","1414178
","03
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","5
","2
","33
","1
","1
","1
","1
","3
","1
","1
","2
","2
","3
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","1
","1
","1
","1
","1
","3
","3
","2
","2
","2
","3
","3
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","303
","U
","4
","26570
","0730
"
"1414178.121
","1414178.121.01
","1414178
","04
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","5
","2
","42
","1
","1
","3
","1
","3
","3
","1
","2
","2
","1
","1
","1
","2
","4
","1
","2
","1
","2
","2
","1
","2
","2
","1
","1
","2
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","1
","1
","1
","
","
","3
","3
","3
","
","
","4
","2
","2
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","1
","1
","1
","0
","1
","0
","1
","1
","1
","1
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","303
","U
","4
","26570
","0730
"
"1414180.019
","1414180.019.01
","1414180
","01
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","1
","21
","1
","2
","1
","2
","1
","2
","1
","2
","2
","1
","2
","1
","2
","1
","1
","1
","1
","2
","1
","2
","2
","1
","2
","1
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","2
","1
","3
","1
","1
","2
","2
","4
","2
","2
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","91
","U
","2
","26580
","0710
"
"1414180.048
","1414180.048.02
","1414180
","02
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","2
","60
","2
","1
","1
","2
","3
","1
","2
","1
","2
","3
","2
","2
","2
","3
","2
","1
","2
","1
","2
","1
","2
","2
","1
","2
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","2
","1
","1
","1
","1
","
","1
","4
","2
","1
","
","2
","4
","2
","3
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","4
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","181
","U
","2
","26580
","0710
"
"1414180.096
","1414180.096.01
","1414180
","05
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","1
","27
","1
","1
","1
","1
","3
","3
","1
","1
","2
","3
","1
","1
","1
","3
","1
","1
","1
","2
","2
","1
","2
","1
","1
","2
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","3
","2
","2
","2
","1
","2
","2
","2
","2
","1
","1
","1
","0
","1
","1
","1
","1
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","91
","U
","2
","26580
","0710
"
"1414181.008
","1414181.008.02
","1414181
","04
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","2
","20
","1
","1
","2
","2
","3
","1
","1
","1
","2
","3
","1
","2
","3
","3
","2
","1
","1
","1
","2
","1
","2
","2
","1
","2
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","0
","0
","2
","1
","2
","2
","2
","
","1
","
","
","
","
","2
","
","
","
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","1
","0
","1
","1
","1
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","168
","U
","2
","26590
","0710
"
"1414181.043
","1414181.043.04
","1414181
","03
","04
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","1
","25
","2
","2
","1
","2
","1
","1
","1
","2
","2
","1
","1
","1
","1
","3
","1
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","3
","3
","2
","2
","1
","1
","1
","1
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","2
","2
","
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","335
","U
","2
","26590
","0710
"
"1414181.057
","1414181.057.02
","1414181
","05
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","2
","47
","2
","1
","3
","1
","3
","2
","2
","3
","2
","2
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","2
","2
","2
","2
","1
","
","2
","3
","2
","2
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","251
","U
","2
","26590
","0710
"
"1414181.072
","1414181.072.02
","1414181
","01
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","2
","61
","2
","1
","3
","2
","3
","2
","1
","2
","2
","3
","2
","2
","1
","3
","2
","1
","2
","2
","1
","1
","2
","2
","1
","1
","2
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","2
","
","3
","3
","2
","
","
","3
","2
","2
","
","1
","1
","0
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","168
","U
","2
","26590
","0710
"
"1414181.110
","1414181.110.01
","1414181
","02
","01
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","3
","2
","84
","1
","1
","3
","2
","3
","3
","3
","3
","3
","3
","1
","2
","3
","3
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","2
","1
","1
","1
","1
","
","3
","3
","3
","3
","
","2
","3
","3
","3
","1
","1
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","84
","U
","2
","26590
","0710
"
"1414184.017
","1414184.017.02
","1414184
","01
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","1
","-
","4
","2
","43
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","3
","3
","1
","1
","1
","1
","2
","1
","2
","2
","1
","1
","1
","1
","3
","2
","2
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","0
","
","
","
","
","
","
","
","
","
","
","
","
","1
","2
","1
","2
","2
","3
","
","2
","
","
","4
","
","2
","
","
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","1
","0
","1
","1
","0
","1
","0
","1
","0
","1
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","97
","U
","2
","26600
","0710
"
"1414184.074
","1414184.074.02
","1414184
","03
","02
","14
","Jalisco
","097
","Tlajomulco de Zuñiga
","0424
","61
","Tlajomulco de Zuñiga
","0420
","01
","0
","0
","-
","4
","2
","23
","1
","1
","3
","2
","3
","1
","2
","2
","1
","1
","2
","1
","1
","4
","1
","1
","1
","2
","2
","2
","2
","2
","1
","2
","2
","1
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","3
","2
","2
","2
","3
","2
","2
","2
","2
","1
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","193
","U
","2
","26600
","0710
"
