"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2804519.0038.55","2804519.0038.55.02","2804519","55","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",3,"2","18","1","1","3","1","1","3","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","2","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2",2,"3","3","3",461,1384,"U","2","04853","0272"
"2804519.0066.51","2804519.0066.51.02","2804519","51","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,1,"-",3,"1","45","1","1","1","1","3","3","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","2","1","2","1","2","2","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2",1,"2","1","2",461,923,"U","2","04853","0272"
"2804519.0094.52","2804519.0094.52.01","2804519","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",3,"1","40","2","1","1","1","3","3","1","3","3","3","1","1","1","3","2","2","2","2","2","1","2","2","1","2","2","1","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","4","4","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"2","2","2",461,923,"U","2","04853","0272"
"2804521.0036.55","2804521.0036.55.03","2804521","55","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",1,1,"-",4,"2","38","1","1","1","1","3","3","1","1","1","3","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","4","1","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","2",2,"2","3","2",491,491,"U","3","04854","0272"
"2804521.0056.51","2804521.0056.51.01","2804521","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,1,"-",4,"1","70","1","1","1","1","3","3","1","3","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","3","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","2","1","1","1","1","1","","","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",1,"1","1","1",491,982,"U","3","04854","0272"
"2804521.0090.53","2804521.0090.53.01","2804521","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",4,"2","43","2","1","2","2","3","3","2","3","3","2","2","3","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","1","1","","","","","3","2","2","3","2","2","2","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","1","0","0","1","1","0","1","1","1","0","0","0","2",1,"2","3","2",491,982,"U","3","04854","0272"
"2804521.0118.52","2804521.0118.52.01","2804521","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",4,"1","55","2","1","1","1","3","3","1","3","3","1","2","1","1","1","2","1","2","2","2","1","2","1","2","3","2","3","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,"2","2","2",491,982,"U","3","04854","0272"
"2804539.0014.51","2804539.0014.51.03","2804539","51","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",1,"2","50","2","2","2","2","3","3","2","2","2","3","2","3","3","3","1","2","2","1","1","1","2","2","1","1","1","1","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","4","2","3","2","2","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4",2,"3","3","4",517,3102,"U","3","04855","0272"
"2804539.0033.52","2804539.0033.52.03","2804539","52","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",1,"1","19","2","1","3","1","1","2","1","1","1","2","1","2","1","1","1","1","2","1","2","1","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","2","1","","","3","3","1","1","2","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","3",2,"2","2","1",517,1551,"U","3","04855","0272"
"2804539.0035.54","2804539.0035.54.02","2804539","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",1,"2","26","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","1","1","1","","","","","","","3","2","3","2","2","2","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","1","1","0","0","0","3",2,"2","2","3",517,1034,"U","3","04855","0272"
"2804539.0053.55","2804539.0053.55.01","2804539","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",1,"1","56","1","1","1","1","3","2","1","3","3","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","1","2","1","2","1","2","2","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","2",2,"2","2","1",517,517,"U","3","04855","0272"
"2804539.0097.53","2804539.0097.53.03","2804539","53","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",1,"2","20","2","1","3","2","1","1","1","1","3","3","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","2","2","","","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","1","1","1","0","0","1","1","0","0","0","2",1,"2","2","1",517,1551,"U","3","04855","0272"
"2804573.0039.55","2804573.0039.55.01","2804573","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"1","83","1","1","3","1","3","3","1","1","1","3","1","3","3","3","2","2","2","2","2","1","2","2","1","1","2","3","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","2","2","","","","","9","2","9","2","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9",2,"1","9","2",521,1042,"U","4","04856","0273"
"2804573.0063.54","2804573.0063.54.01","2804573","54","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"1","70","2","1","2","2","3","3","1","3","3","2","1","3","3","3","1","1","2","1","1","2","2","2","2","2","2","2","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","1","2","2","","","","","","","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","4",2,"1","4","3",521,521,"U","4","04856","0273"
"2804573.0136.52","2804573.0136.52.01","2804573","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"2","66","1","1","2","1","3","3","1","1","3","3","1","1","3","4","2","2","2","2","2","2","2","2","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","",9,"1","1","1",521,521,"U","4","04856","0273"
"2804573.0145.51","2804573.0145.51.01","2804573","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"2","32","2","1","1","3","3","2","2","2","2","1","2","2","3","2","2","2","1","1","1","1","2","2","1","1","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","3","4","3","4","3","4","2","4","","","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"3","3","3",521,521,"U","4","04856","0273"
"2804576.0023.52","2804576.0023.52.01","2804576","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"1","98","1","1","3","1","3","3","1","1","1","3","1","3","3","1","1","2","2","2","2","1","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","1","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"1","1","1",471,1412,"U","3","04857","0272"
"2804576.0066.53","2804576.0066.53.01","2804576","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"2","78","1","1","3","2","3","3","2","2","2","3","1","3","3","1","2","2","2","2","2","1","2","2","1","1","1","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1",1,"1","2","1",471,471,"U","3","04857","0272"
"2804576.0154.51","2804576.0154.51.02","2804576","51","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0125","01",0,0,"-",2,"1","47","2","1","1","2","3","3","1","3","3","1","3","3","3","1","1","2","2","1","1","1","2","2","1","1","1","1","3","1","0","0","0","0","0","0","0","1","1","0","0","0","0","2","2","2","1","2","2","","","","","","","3","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","0","0","1","1","1","0","0","0","1",1,"2","2","1",471,942,"U","3","04857","0272"
"2804670.0009.01","2804670.0009.01.04","2804670","01","04","2804670.009","2804670.009.04","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",5,"2","19","2","1","3","2","3","3","1","3","3","3","1","1","2","3","2","1","2","2","2","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","2","1","2","1","","","2","2","","","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","3",1,"2","2","2",813,3252,"U","3","04858","0277"
"2804670.0028.02","2804670.0028.02.01","2804670","02","01","2804670.028","2804670.028.01","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",5,"2","45","2","1","3","1","3","2","1","2","2","2","2","2","3","4","2","2","2","2","1","1","2","2","1","1","1","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","2","1","","","2","2","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"2","2","4",813,2439,"U","3","04858","0277"
"2804670.0046.03","2804670.0046.03.01","2804670","03","01","2804670.046","2804670.046.01","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",5,"1","28","2","1","2","2","3","3","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","2","2","2","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","2","2","2","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"3","3","3",813,1626,"U","3","04858","0277"
"2804670.0063.04","2804670.0063.04.01","2804670","04","01","2804670.063","2804670.063.01","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",5,"1","27","1","1","1","2","3","1","2","2","2","2","1","1","2","1","2","1","2","2","2","1","2","1","1","1","1","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","1","1","1","1","1","","","3","3","1","2","1","2","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","1","1","0","1","1","1","0","0","0","3",1,"2","3","2",813,1626,"U","3","04858","0277"
"2804670.0081.05","2804670.0081.05.02","2804670","05","02","2804670.081","2804670.081.02","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",5,"2","44","2","2","3","2","3","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","4",2,"2","2","3",813,1626,"U","3","04858","0277"
"2804807.0010.51","2804807.0010.51.01","2804807","51","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"1","41","2","1","1","1","3","3","1","1","1","2","1","1","1","1","1","1","2","2","1","1","2","2","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","2","1","","","2","2","2","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","0","0","0","0","0","0","2",1,"1","1","1",550,1100,"U","2","04859","0277"
"2804807.0022.52","2804807.0022.52.01","2804807","52","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","26","2","1","1","2","3","2","1","2","2","2","1","2","2","3","2","1","2","1","1","1","2","2","1","1","1","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","1","","","3","4","3","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3",2,"4","4","3",550,1650,"U","2","04859","0277"
"2804807.0033.53","2804807.0033.53.01","2804807","53","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","41","2","1","2","2","3","2","2","2","2","2","2","2","3","4","1","2","2","2","1","1","2","1","1","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","3","2","1","2","3","2","2","2","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"4","4","4",550,550,"U","2","04859","0277"
"2804807.0044.54","2804807.0044.54.02","2804807","54","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","29","2","2","1","2","3","3","1","1","2","3","1","2","1","4","2","1","2","2","1","1","2","1","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","2","3","2","2","3","2","3","3","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"3","3","4",550,1100,"U","2","04859","0277"
"2804807.0061.55","2804807.0061.55.01","2804807","55","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"1","49","1","1","1","2","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","1","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0","0","0","3",1,"2","1","2",550,1650,"U","2","04859","0277"
"2804860.0019.51","2804860.0019.51.01","2804860","51","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"1","76","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","4",1,"1","1","3",813,1626,"U","2","04860","0277"
"2804860.0072.53","2804860.0072.53.03","2804860","53","03","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","30","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","1","2","2","2","2","1","1","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",2,"2","2","3",813,3252,"U","2","04860","0277"
"2804860.0095.54","2804860.0095.54.01","2804860","54","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","25","2","1","1","2","3","3","2","2","2","2","2","2","3","3","2","2","2","2","2","1","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","3","2","2","3","3","2","2","2","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","0","0","0","0","3",2,"2","2","2",813,1626,"U","2","04860","0277"
"2804860.0124.55","2804860.0124.55.02","2804860","55","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","42","2","2","2","2","3","2","2","2","2","3","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","1","2","1","2","1","","","2","2","","","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","3",1,"4","4","4",813,1626,"U","2","04860","0277"
"2804896.0017.51","2804896.0017.51.02","2804896","51","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","35","2","1","2","2","3","3","2","2","2","3","2","2","3","1","2","1","1","2","1","1","2","2","1","1","1","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","1","1","0","1","0","0","0","3",1,"2","2","2",882,1765,"U","2","04861","0277"
"2804896.0047.52","2804896.0047.52.02","2804896","52","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","52","2","1","1","1","3","3","2","3","1","1","1","1","3","4","2","2","2","2","2","1","2","2","2","1","1","1","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","1","2","2","","","2","3","","","2","2","","","","","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",1,"3","3","3",882,2647,"U","2","04861","0277"
"2804896.0075.53","2804896.0075.53.02","2804896","53","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","29","2","1","3","2","3","2","2","2","2","2","2","2","3","1","2","1","2","2","2","1","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","2","","","","","1","3","2","2","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","4",2,"2","2","2",882,1765,"U","2","04861","0277"
"2804896.0103.54","2804896.0103.54.01","2804896","54","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","56","2","2","2","2","3","1","2","2","2","2","1","2","2","4","2","1","2","2","1","1","2","2","2","2","2","3","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","1","1","1","1","","","3","4","3","4","3","2","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"4","3","3",882,882,"U","2","04861","0277"
"2804896.0128.55","2804896.0128.55.02","2804896","55","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",1,"2","44","1","1","3","1","3","1","2","3","3","1","1","2","3","4","2","2","2","2","2","1","2","2","2","1","2","3","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","1","2","2","2","2","","","1","4","","","","","","","","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","1",1,"4","3","4",882,1765,"U","2","04861","0277"
"2804899.0025.51","2804899.0025.51.01","2804899","51","01","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",4,"1","25","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2",2,"2","2","2",970,1941,"U","2","04862","0277"
"2804899.0074.52","2804899.0074.52.02","2804899","52","02","-","-","28","TAMAULIPAS","032","REYNOSA","0001","47","REYNOSA","0125","01",0,0,"-",4,"1","56","2","1","1","2","3","1","1","2","2","1","1","1","1","4","2","1","2","2","2","2","2","2","2","2","2","1","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","4","4","2","2","1","2","1","2","1","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"2","2","2",970,1941,"U","2","04862","0277"
