"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"1903524.079","1903524.079.05","1903524","04","05","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"1","27","1","1","1","1","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","1","1","3","3","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","10","08","07",939,4693,"U","3","0003913","106",""
"1903524.097","1903524.097.02","1903524","05","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"1","34","2","1","1","2","3","1","1","1","1","2","1","2","1","3","1","1","1","1","1","1","2","2","1","2","1","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","1","2","2","2","1","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","4","2","05","05","05",939,1877,"U","3","0003913","106",""
"1903559.068","1903559.068.01","1903559","03","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"1","39","2","1","1","2","3","3","1","2","1","3","1","2","1","4","2","1","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","9","3","9","3","9","9","9","9","","","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","1","0","1","0","0","0","0","2","9","07","07","07",1060,2119,"U","3","0003914","106",""
"1903559.087","1903559.087.01","1903559","04","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"1","65","2","2","3","2","3","2","2","2","3","3","1","2","2","1","1","1","1","1","1","1","2","1","2","2","2","2","2","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","2","2","1","2","1","1","1","","","","","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","1","1","0","1","1","1","0","1","0","0","0","3","2","09","07","07",1060,3179,"U","3","0003914","106",""
"1903561.012","1903561.012.02","1903561","01","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"2","34","2","1","3","2","3","1","3","3","2","1","1","2","2","3","2","2","2","2","2","1","2","2","1","1","1","3","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","2","1","2","2","2","2","","","","","1","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2","2","09","08","07",999,1998,"U","3","0003915","106",""
"1903561.039","1903561.039.02","1903561","02","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"2","34","1","1","3","1","3","1","1","3","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","1","1","1","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","10","10","10",999,1998,"U","3","0003915","106",""
"1903561.066","1903561.066.01","1903561","03","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"1","72","2","1","3","2","3","3","1","1","3","2","2","2","3","1","2","2","2","2","2","1","2","2","2","2","1","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","3","2","10","00","00",999,1998,"U","3","0003915","106",""
"1903561.118","1903561.118.01","1903561","05","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"1","69","1","1","3","1","3","1","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","1","1","1","1","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","08","06","09",999,999,"U","3","0003915","106",""
"1903566.019","1903566.019.02","1903566","01","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"2","62","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","1","1","1","1","1","1","9","9","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","08","09","09",1039,3116,"U","3","0003916","106",""
"1903566.038","1903566.038.01","1903566","02","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"1","57","2","2","2","2","3","1","1","1","2","2","2","2","2","4","1","1","1","2","2","1","2","2","1","1","1","3","3","0","1","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","1","","","","","2","2","1","1","2","2","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","1","1","1","0","0","0","3","1","10","07","05",1039,2077,"U","3","0003916","106",""
"1903566.059","1903566.059.04","1903566","03","04","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"1","18","1","1","3","1","1","1","1","3","3","1","1","1","1","4","1","1","2","2","2","1","2","2","2","2","2","3","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","1","1","","","2","2","9","2","2","1","9","2","9","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","2","1","05","08","04",1039,4154,"U","3","0003916","106",""
"1903566.078","1903566.078.02","1903566","04","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,1,"-",2,"2","20","2","1","1","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","1","1","1","1","1","1","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","1","3","2","3","3","3","3","2","3","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","05","07","03",1039,2077,"U","3","0003916","106",""
"1903566.096","1903566.096.01","1903566","05","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",2,"1","39","2","1","2","2","3","1","1","1","1","2","2","2","2","4","1","1","1","1","1","1","2","2","1","2","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","4","4","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","4","1","10","07","05",1039,3116,"U","3","0003916","106",""
"1903636.011","1903636.011.01","1903636","01","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",5,"1","43","1","1","1","2","3","1","1","1","2","2","2","2","1","3","1","1","1","1","1","1","2","2","1","1","1","1","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","4","4","2","2","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","1","1","1","1","1","1","0","0","0","4","2","10","04","00",966,1933,"U","3","0003917","106",""
"1903636.040","1903636.040.01","1903636","02","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",5,"1","54","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","1","2","2","1","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2","1","01","08","08",966,966,"U","3","0003917","106",""
"1903636.063","1903636.063.03","1903636","03","03","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",1,1,"-",5,"1","71","2","1","2","2","3","2","2","2","2","2","2","2","2","4","2","1","2","1","2","2","2","2","2","2","2","3","3","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","2","2","2","2","3","2","3","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","0","1","1","0","0","0","4","1","07","07","99",966,3865,"U","3","0003917","106",""
"1903636.090","1903636.090.01","1903636","04","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,1,"-",5,"1","58","2","1","9","2","3","2","2","1","2","2","2","2","2","3","2","1","1","2","2","1","2","2","1","2","2","3","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","3","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","2","1","07","00","08",966,1933,"U","3","0003917","106",""
"1903636.115","1903636.115.01","1903636","05","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",5,"1","49","2","2","1","2","3","2","2","1","2","2","2","2","1","3","1","1","2","1","2","2","2","1","1","1","1","3","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","3","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","1","0","0","0","0","4","2","04","04","00",966,3865,"U","3","0003917","106",""
"1903649.016","1903649.016.01","1903649","01","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",3,"2","48","1","1","2","2","3","1","1","2","2","1","2","1","2","3","1","1","1","1","2","2","2","2","2","2","2","3","2","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","1","1","1","2","3","2","1","2","","","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","4","1","05","05","07",965,1931,"U","3","0003918","106",""
"1903649.038","1903649.038.01","1903649","02","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",3,"1","32","1","1","1","1","1","1","1","1","1","1","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","3","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","2","2","2","2","2","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","3","2","09","08","08",965,965,"U","3","0003918","106",""
"1903649.061","1903649.061.08","1903649","03","08","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",1,1,"-",3,"2","34","2","2","3","2","3","2","1","2","2","2","1","2","2","3","1","1","1","2","1","1","2","2","1","1","2","3","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","2","2","2","2","2","3","4","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","0","4","2","06","10","00",965,965,"U","3","0003918","106",""
"1903649.081","1903649.081.02","1903649","04","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",3,"2","29","1","1","1","2","3","2","1","2","2","3","1","2","1","1","2","1","1","2","1","2","2","2","1","1","2","1","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","1","2","2","4","2","1","1","1","","","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","2","2","08","08","10",965,2896,"U","3","0003918","106",""
"1903649.100","1903649.100.01","1903649","05","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",3,"1","70","2","1","2","2","3","1","1","1","1","3","2","1","1","3","1","1","1","1","1","1","2","2","2","2","2","3","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","3","3","3","3","3","4","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","3","2","09","00","00",965,2896,"U","3","0003918","106",""
"1903663.020","1903663.020.01","1903663","01","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"1","42","1","2","1","1","3","2","1","2","2","2","1","1","1","3","1","2","1","2","1","2","2","2","1","1","2","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","","","","","3","4","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","2","00","07","07",942,942,"U","3","0003919","106",""
"1903663.036","1903663.036.01","1903663","02","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"2","52","2","1","1","2","3","2","1","1","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","2","2","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","3","2","3","2","2","9","9","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2","1","09","06","08",942,2827,"U","3","0003919","106",""
"1903663.053","1903663.053.01","1903663","03","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"1","73","2","1","3","1","3","1","1","2","2","1","1","2","1","1","1","2","1","2","2","2","2","1","1","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","3","3","3","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","1","0","1","1","1","1","1","0","0","0","3","2","10","08","06",942,2827,"U","3","0003919","106",""
"1903663.069","1903663.069.01","1903663","04","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"1","59","2","1","1","1","3","2","1","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","2","3","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","1","1","2","2","3","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2","2","10","00","06",942,2827,"U","3","0003919","106",""
"1903663.088","1903663.088.02","1903663","05","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",1,"2","20","1","1","3","1","3","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","2","2","2","3","2","3","2","2","2","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","1","1","0","1","1","0","0","0","2","2","05","05","05",942,3769,"U","3","0003919","106",""
"1903671.020","1903671.020.02","1903671","01","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"1","25","2","1","1","2","3","1","1","1","1","1","1","1","1","4","2","1","1","1","1","2","2","1","1","2","2","3","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","2","2","1","1","2","2","2","2","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","3","2","07","06","05",934,1868,"U","3","0003920","106",""
"1903671.060","1903671.060.02","1903671","03","02","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"2","26","2","1","1","2","3","2","1","2","2","2","1","1","2","3","1","1","2","1","2","1","2","2","1","1","1","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","3","3","3","3","2","2","2","2","","","","","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4","2","04","04","02",934,1868,"U","3","0003920","106",""
"1903671.077","1903671.077.01","1903671","04","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"2","56","2","1","3","2","3","2","1","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","1","1","1","3","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","2","2","09","10","09",934,934,"U","3","0003920","106",""
"1903671.098","1903671.098.01","1903671","05","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",4,"1","43","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","1","3","3","2","2","1","1","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","2","02","06","05",934,934,"U","3","0003920","106",""
"1903695.011","1903695.011.01","1903695","01","01","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",0,0,"-",3,"1","29","2","1","2","2","3","1","1","2","2","3","1","2","1","3","2","2","1","2","2","2","2","2","2","1","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","4","3","3","2","3","3","1","1","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","1","1","0","1","0","0","0","4","2","00","07","03",1052,2103,"U","4","0003921","107",""
"1903695.035","1903695.035.04","1903695","02","04","19","NUEVO LEON","026","GUADALUPE","0001","67","GUADALUPE","0124","01",1,1,"-",3,"1","20","2","1","1","2","3","1","1","2","2","3","1","1","3","1","2","2","2","2","2","1","2","2","2","2","2","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","1","1","","","3","4","2","2","1","2","1","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3","2","05","06","05",1052,2103,"U","4","0003921","107",""
