"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"1603412.0101.04","1603412.0101.04.07","1603412","04","07","1603412.101","1603412.101.07","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",1,1,"-",5,"1","25","2","1","1","2","3","2","2","2","2","3","1","2","2","3","2","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","4","4","3","4","3","4","","","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",167,667,"U","3","03579","0185",""
"1603412.0126.05","1603412.0126.05.01","1603412","05","01","1603412.126","1603412.126.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"1","65","1","1","3","1","3","1","1","1","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","2","2","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","1","0","0","1","1","0","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",167,500,"U","3","03579","0185",""
"1603419.0006.05","1603419.0006.05.01","1603419","05","01","1603419.006","1603419.006.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"1","46","1","1","1","1","9","1","1","1","1","1","1","3","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","3","4","","","2","3","1","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",153,305,"U","3","03580","0185",""
"1603419.0057.01","1603419.0057.01.02","1603419","01","02","1603419.057","1603419.057.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"2","49","2","2","3","2","3","2","2","2","2","1","1","2","1","4","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","1","4","4","4","4","2","2","2","2","","","2","2","1","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","4",2,"1","2","2","","1","2","2","2","2","2","2","2","2",153,305,"U","3","03580","0185",""
"1603419.0097.04","1603419.0097.04.05","1603419","04","05","1603419.097","1603419.097.05","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"2","19","1","1","3","2","3","2","2","2","2","2","1","2","1","3","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","3","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2",153,763,"U","3","03580","0185",""
"1603419.0105.02","1603419.0105.02.01","1603419","02","01","1603419.105","1603419.105.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"1","62","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","4","2","4","2","3","2","3","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",153,458,"U","3","03580","0185",""
"1603419.0111.03","1603419.0111.03.04","1603419","03","04","1603419.111","1603419.111.04","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0001","31","LAZARO CARDENAS","0224","01",1,1,"-",5,"2","22","2","2","1","2","1","2","2","2","2","2","2","2","2","4","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",153,305,"U","3","03580","0185",""
"1603451.0017.02","1603451.0017.02.01","1603451","02","01","1603451.017","1603451.017.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","57","1","1","3","1","3","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","4","3","","","","","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",141,141,"U","2","03542","0184",""
"1603451.0042.03","1603451.0042.03.01","1603451","03","01","1603451.042","1603451.042.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,1,"-",4,"2","83","2","2","3","2","3","3","3","2","2","2","2","2","3","4","1","1","1","1","1","1","1","1","2","2","1","2","3","2","2","2","2","2","2","2","2","2","1","2","1","","","","","","","3","4","","","3","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",141,282,"U","2","03542","0184",""
"1603451.0063.04","1603451.0063.04.02","1603451","04","02","1603451.063","1603451.063.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","55","2","1","3","1","3","1","1","1","2","1","1","1","3","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","2","2","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",141,564,"U","2","03542","0184",""
"1603451.0135.01","1603451.0135.01.02","1603451","01","02","1603451.135","1603451.135.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","29","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","4","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",141,282,"U","2","03542","0184",""
"1603455.0011.01","1603455.0011.01.01","1603455","01","01","1603455.011","1603455.011.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","50","1","1","2","1","3","1","1","2","2","2","1","2","2","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","","","","","","","1","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","2",147,147,"U","2","03543","0184",""
"1603455.0019.02","1603455.0019.02.01","1603455","02","01","1603455.019","1603455.019.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","63","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","2","3","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","2",147,587,"U","2","03543","0184",""
"1603455.0035.03","1603455.0035.03.01","1603455","03","01","1603455.035","1603455.035.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"1","31","1","1","1","1","3","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",147,293,"U","2","03543","0184",""
"1603455.0088.05","1603455.0088.05.02","1603455","05","02","1603455.088","1603455.088.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",4,"2","44","2","2","2","2","3","2","2","2","2","2","1","2","2","4","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","4","4","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","1","1","0","1","1","0","0","0","0","0","0","1",2,"1","2","2","","2","2","2","2","2","2","2","2","1",147,293,"U","2","03543","0184",""
"1603458.0006.03","1603458.0006.03.01","1603458","03","01","1603458.006","1603458.006.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",3,"1","62","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","1","3","2","","","1","2","1","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",176,527,"U","2","03544","0184",""
"1603458.0097.05","1603458.0097.05.02","1603458","05","02","1603458.097","1603458.097.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",3,"2","39","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",176,702,"U","2","03544","0184",""
"1603458.0113.04","1603458.0113.04.02","1603458","04","02","1603458.113","1603458.113.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",3,"2","40","1","1","3","1","3","2","1","1","2","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","2","1","2","2","3","2","","","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",176,351,"U","2","03544","0184",""
"1603458.0172.02","1603458.0172.02.01","1603458","02","01","1603458.172","1603458.172.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",3,"2","68","1","1","3","1","3","1","1","3","3","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","2","3","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",176,176,"U","2","03544","0184",""
"1603468.0028.01","1603468.0028.01.01","1603468","01","01","1603468.028","1603468.028.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",2,"1","75","2","2","2","2","3","2","2","2","3","2","3","2","3","3","2","1","1","2","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","1","1","2","1","","","","","1","3","1","3","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2",229,229,"U","2","03545","0184",""
"1603468.0069.05","1603468.0069.05.02","1603468","05","02","1603468.069","1603468.069.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",2,"2","23","2","2","3","2","3","2","2","2","3","2","1","2","2","3","1","1","2","2","1","2","2","2","1","1","1","1","3","1","2","2","2","2","2","2","1","1","2","2","1","","","3","2","2","3","","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","1","1","1","1","0","0","0","3",2,"1","1","2","","2","2","2","2","2","2","2","2","2",229,688,"U","2","03545","0184",""
"1603468.0143.02","1603468.0143.02.02","1603468","02","02","1603468.143","1603468.143.02","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",2,"2","27","1","1","1","1","3","1","1","1","3","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",229,459,"U","2","03545","0184",""
"1603468.0152.04","1603468.0152.04.01","1603468","04","01","1603468.152","1603468.152.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",2,"1","37","1","1","1","1","3","1","1","3","3","3","1","1","1","2","1","1","2","1","1","2","2","2","1","2","2","2","3","2","2","2","1","1","2","1","1","1","1","2","1","3","3","4","4","4","2","2","2","","","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","4",2,"1","2","1","2","2","2","2","2","2","2","2","2","2",229,459,"U","2","03545","0184",""
"1603473.0033.52","1603473.0033.52.02","1603473","52","02","-","-","16","MICHOACAN DE OCAMPO","053","MORELIA","0086","29","MORELIA","0224","01",0,0,"-",1,"2","62","1","1","1","1","3","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",925,1849,"U","2","03424","0178",""
"1603473.0062.51","1603473.0062.51.01","1603473","51","01","-","-","16","MICHOACAN DE OCAMPO","053","MORELIA","0086","29","MORELIA","0224","01",0,0,"-",1,"1","48","2","1","2","2","3","2","1","2","2","3","2","2","1","4","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","1","2","1","1","1","1","3","4","","","2","2","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","1","0","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2",925,2774,"U","2","03424","0178",""
"1603473.0095.53","1603473.0095.53.02","1603473","53","02","-","-","16","MICHOACAN DE OCAMPO","053","MORELIA","0086","29","MORELIA","0224","01",0,0,"-",1,"1","19","2","1","1","2","3","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","3","2","1","1","1","2","2","2","2","1","1","0","0","0","1","1","0","1","0","0","1","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",925,1849,"U","2","03424","0178",""
"1603473.0130.55","1603473.0130.55.02","1603473","55","02","-","-","16","MICHOACAN DE OCAMPO","053","MORELIA","0086","29","MORELIA","0224","01",0,0,"-",1,"2","26","1","1","1","1","3","1","1","2","2","1","1","1","1","1","2","1","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","4","3","2","2","3","2","1","1","","","","","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",925,1849,"U","2","03424","0178",""
"1603473.0153.54","1603473.0153.54.03","1603473","54","03","-","-","16","MICHOACAN DE OCAMPO","053","MORELIA","0086","29","MORELIA","0224","01",0,0,"-",1,"2","42","1","1","1","1","3","1","1","1","1","1","1","1","1","3","2","1","2","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","","","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",925,2774,"U","2","03424","0178",""
"1603485.0011.05","1603485.0011.05.01","1603485","05","01","1603485.011","1603485.011.01","16","MICHOACAN DE OCAMPO","052","LAZARO CARDENAS","0077","31","LAZARO CARDENAS","0224","01",0,0,"-",5,"1","83","1","1","1","1","3","1","1","2","2","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",237,474,"U","2","03546","0184",""
