"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"0400966.047","0400966.047.01","0400966","02","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"1","52","2","1","2","2","3","2","2","2","2","2","2","2","3","1","1","1","1","1","9","2","2","1","1","1","1","3","9","2","2","2","2","2","1","1","1","1","1","1","4","4","3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","0","0","0","0","4",2,"1","2","2","","1","2","2","1","2","2","2","1","2","2",188,188,"U","2","04312","00226",""
"0400966.096","0400966.096.01","0400966","05","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"1","43","2","1","1","2","3","2","2","2","2","3","1","2","3","3","1","2","1","1","1","1","2","2","2","2","2","1","9","2","2","2","1","2","2","1","1","1","1","1","3","3","2","2","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",188,565,"U","2","04312","00226",""
"0400966.110","0400966.110.04","0400966","03","04","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"1","20","1","1","3","1","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","1","2","2","2","2","2","3","9","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","0","1","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",188,754,"U","2","04312","00226",""
"0400966.128","0400966.128.04","0400966","04","04","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"2","27","1","1","3","2","3","2","2","2","2","1","1","1","2","3","1","1","1","1","1","1","2","1","1","1","1","1","9","2","2","2","1","2","2","1","1","1","1","1","3","3","3","3","1","1","1","1","1","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","1","2","1",188,754,"U","2","04312","00226",""
"0400967.004","0400967.004.01","0400967","01","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"1","35","2","2","2","2","3","1","1","2","2","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","1","0","1","1","1","0","0","0","3",1,"2","","2","","2","2","2","1","2","2","2","2","2","2",192,383,"U","2","04313","00226",""
"0400967.040","0400967.040.01","0400967","05","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","63","2","1","1","1","3","1","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","","","3","3","2","3","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",192,192,"U","2","04313","00226",""
"0400967.054","0400967.054.01","0400967","02","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"1","62","1","1","3","3","3","3","3","1","1","1","3","2","1","3","2","2","2","2","1","2","2","2","2","3","1","2","2","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","5",192,767,"U","2","04313","00226",""
"0400967.083","0400967.083.04","0400967","03","04","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","32","2","1","1","2","3","1","1","2","2","2","1","1","1","2","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","3","3","2","2","2","2","1","1","3","3","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","2",2,"2","","2","","1","2","2","1","2","2","2","2","2","2",192,767,"U","2","04313","00226",""
"0400967.093","0400967.093.03","0400967","04","03","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","21","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",192,575,"U","2","04313","00226",""
"0400978.181","0400978.181.05","0400978","04","05","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","18","1","1","3","1","1","1","1","2","2","2","1","1","1","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","","3","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","2",1,"2","","2","","1","2","2","2","2","1","2","2","2","1",229,1147,"U","2","04314","00226",""
"0400978.222","0400978.222.01","0400978","05","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","46","2","2","1","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","","","","","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",229,229,"U","2","04314","00226",""
"0400978.246","0400978.246.02","0400978","01","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","28","2","1","3","2","1","1","1","2","2","2","1","1","1","3","1","1","1","1","1","2","1","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","1","1","4","4","","","2","2","3","3","4","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","3",2,"2","","2","","1","2","2","1","2","2","1","1","2","3",229,459,"U","2","04314","00226",""
"0400978.247","0400978.247.01","0400978","02","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","36","2","2","2","2","3","1","1","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",229,229,"U","2","04314","00226",""
"0400979.009","0400979.009.01","0400979","05","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,1,"-",5,"2","46","2","1","1","1","3","1","1","2","2","1","1","1","1","3","2","1","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","2",198,198,"U","2","04315","00226",""
"0400979.103","0400979.103.01","0400979","01","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",5,"1","39","2","2","2","2","3","1","1","2","2","2","1","1","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",198,395,"U","2","04315","00226",""
"0400979.143","0400979.143.02","0400979","02","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",5,"2","49","2","1","3","2","3","3","3","3","3","1","1","1","1","4","2","1","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",198,395,"U","2","04315","00226",""
"0400979.174","0400979.174.01","0400979","04","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,1,"-",5,"2","20","1","1","1","1","3","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",198,198,"U","2","04315","00226",""
"0400981.006","0400981.006.01","0400981","01","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"2","43","1","2","1","2","3","1","2","2","2","3","2","2","3","4","2","2","1","1","2","2","2","2","1","1","1","3","9","2","2","2","2","2","2","2","2","1","1","1","","","","","3","3","3","3","9","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3",9,"1","2","2","","2","2","2","2","2","2","2","2","2","1",400,800,"U","4","04329","00228",""
"0400981.032","0400981.032.03","0400981","02","03","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,1,"-",4,"2","49","2","1","3","2","3","2","1","2","2","3","2","2","2","4","1","2","1","2","2","2","2","2","2","1","2","1","9","2","2","2","2","2","2","2","2","1","1","1","","","","","3","4","2","2","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",400,1201,"U","4","04329","00228",""
"0400981.085","0400981.085.02","0400981","04","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"2","41","1","1","1","1","3","1","1","2","2","2","1","1","2","3","2","1","1","2","2","2","2","2","2","2","2","1","9","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",400,800,"U","4","04329","00228",""
"0400981.119","0400981.119.02","0400981","05","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",4,"2","53","1","1","1","1","3","1","1","1","2","3","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","3","3","2","2","2","2","2","2","2","2","1","1","2","","","","","2","2","1","1","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",9,"1","2","2","","2","2","2","2","2","2","2","2","2","2",400,800,"U","4","04329","00228",""
"0400993.046","0400993.046.01","0400993","02","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"1","41","1","1","1","1","3","1","1","2","2","3","2","1","1","4","2","1","2","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","1","1","1","1","1","3","3","3","3","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",2,"2","","1","1","2","2","2","2","2","2","2","2","2","5",173,345,"U","2","04316","00226",""
"0400993.063","0400993.063.02","0400993","03","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","35","2","2","3","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","1","0","1","1","0","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",173,345,"U","2","04316","00226",""
"0400993.097","0400993.097.02","0400993","04","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","58","2","1","3","1","3","1","1","2","2","2","3","1","1","3","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",173,345,"U","2","04316","00226",""
"0400995.018","0400995.018.06","0400995","05","06","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","61","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","2","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","","","","","","","9","3","3","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",193,580,"U","2","04317","00226",""
"0400995.083","0400995.083.01","0400995","04","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"1","40","2","1","1","2","3","1","1","2","2","3","1","1","2","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","1","1","1","3","4","4","4","1","1","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3",1,"2","","1","1","2","2","2","2","2","2","2","2","2","1",193,386,"U","2","04317","00226",""
"0400995.103","0400995.103.02","0400995","01","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","31","2","2","3","2","3","1","1","1","1","2","1","2","2","1","1","2","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","3","2","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",193,386,"U","2","04317","00226",""
"0400995.123","0400995.123.02","0400995","02","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","23","1","1","1","2","3","1","1","2","2","2","1","2","2","3","1","1","1","1","2","1","2","2","1","1","2","3","2","2","2","2","2","2","1","1","1","1","1","1","2","2","3","3","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","3",2,"2","","2","","1","2","2","1","2","1","2","1","2","1",193,773,"U","2","04317","00226",""
"0400995.180","0400995.180.02","0400995","03","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",2,"2","35","2","1","3","1","3","1","1","2","2","2","1","1","2","3","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",193,386,"U","2","04317","00226",""
"0400999.025","0400999.025.02","0400999","05","02","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","27","2","2","2","2","3","2","1","2","2","2","3","3","2","4","1","1","1","1","1","1","2","2","1","1","1","3","3","2","2","2","1","2","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","2","1","1","1","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","4",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",166,333,"U","2","04318","00226",""
"0400999.065","0400999.065.01","0400999","01","01","04","CAMPECHE","003","CARMEN","0001","56","CIUDAD DEL CARMEN","0423","01",0,0,"-",1,"2","35","2","2","3","2","3","2","1","2","2","2","1","2","2","3","1","1","1","2","1","1","2","2","1","1","1","1","9","2","2","2","2","2","2","2","1","1","1","1","","","4","4","4","3","2","2","2","2","1","1","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","1","1","1","0","0","0","3",2,"1","2","2","","1","2","2","1","2","1","1","1","2","3",166,166,"U","2","04318","00226",""
