"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_3_2","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_3_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_3_4","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_3_5","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_3_6","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"22098","3000283.035","3000283.035.03","3000283","01","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","40","2","1","2","2","3","2","1","2","2","2","1","2","2","4","1","1","1","2","2","1","2","2","1","1","1","2","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","2","2","2","2","2","","","","","","","","","","","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",957,3827,"U","2","05042","0130"
"22099","3000283.072","3000283.072.02","3000283","02","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","54","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","2","2","1","2","2","2","1","1","1","2","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",957,1914,"U","2","05042","0130"
"22100","3000283.126","3000283.126.01","3000283","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"1","74","9","1","3","3","3","3","3","3","3","3","3","3","3","2","2","1","2","2","2","2","2","2","3","3","3","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2","1","1","2","2","","2","2","3","3","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","6",957,957,"U","2","05042","0130"
"22101","3000283.169","3000283.169.01","3000283","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","59","2","1","3","1","3","2","2","2","3","3","1","2","3","3","2","1","2","2","1","2","2","2","1","1","2","2","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","2","2","1","1","2","","","3","3","","","","2","3","","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","1","1","0","1","0","0","0","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",957,957,"U","2","05042","0130"
"22102","3000309.027","3000309.027.01","3000309","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","82","1","1","1","1","3","3","1","3","3","1","1","3","3","3","9","9","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","2","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",1176,1176,"U","3","05043","0131"
"22103","3000309.124","3000309.124.02","3000309","01","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","26","1","1","3","1","3","1","1","3","3","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","3","2","1","2","2","3","2","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",1176,2353,"U","3","05043","0131"
"22104","3000309.173","3000309.173.03","3000309","02","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"2","26","2","1","1","2","3","2","1","2","2","2","1","2","2","3","1","2","1","2","2","2","2","2","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","4","4","3","4","4","4","3","3","4","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",1176,3529,"U","3","05043","0131"
"22105","3000309.279","3000309.279.01","3000309","04","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",4,"1","47","2","1","1","1","3","2","1","3","1","1","1","3","3","2","2","1","1","2","2","2","2","2","3","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","1","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1176,2353,"U","3","05043","0131"
"22106","3000317.021","3000317.021.03","3000317","04","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","89","2","1","3","3","3","3","3","3","3","3","1","3","3","4","2","2","2","2","1","2","2","2","1","3","3","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","6",1194,3583,"U","3","05044","0131"
"22107","3000317.062","3000317.062.01","3000317","01","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"1","98","1","1","1","1","3","1","1","1","3","2","1","1","3","3","2","1","1","2","1","2","2","2","1","2","2","3","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","3","3","2","2","3","3","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","0","0","1","0","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1194,1194,"U","3","05044","0131"
"22108","3000317.088","3000317.088.02","3000317","02","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"1","70","1","1","3","1","3","2","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1194,2389,"U","3","05044","0131"
"22109","3000317.112","3000317.112.01","3000317","03","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"1","37","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","0","0","1","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","","","1","2","1","","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1194,2389,"U","3","05044","0131"
"22110","3000325.117","3000325.117.03","3000325","02","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"1","20","1","1","2","2","1","2","2","2","2","2","1","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","3","3","2","2","2","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1128,2256,"U","3","05045","0131"
"22111","3000342.103","3000342.103.03","3000342","02","03","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"1","21","1","1","1","2","3","1","1","1","2","1","1","2","1","2","2","1","2","2","1","2","2","1","1","1","1","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","2","1","1","1","3","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",2042,6125,"U","3","05046","0131"
"22112","3000342.179","3000342.179.02","3000342","04","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"2","70","2","1","3","2","3","2","2","2","2","3","2","3","3","4","1","1","2","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","2","2","1","2","","","","2","","","","","3","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",2042,6125,"U","3","05046","0131"
"22113","3000342.201","3000342.201.01","3000342","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",3,"2","31","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","3","3","3","3","2","3","3","3","3","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",2042,4084,"U","3","05046","0131"
"22114","3000358.012","3000358.012.01","3000358","01","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","35","1","1","3","2","3","1","1","3","3","2","1","1","3","2","2","2","1","2","2","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","1","2","","","3","3","9","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",923,1846,"U","2","05047","0130"
"22115","3000358.035","3000358.035.01","3000358","02","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"1","62","1","1","1","1","3","1","1","3","3","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","1","1","1","3","","3","3","2","3","","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",923,2770,"U","2","05047","0130"
"22116","3000358.084","3000358.084.02","3000358","04","02","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","36","2","2","3","2","3","2","1","2","2","2","1","1","1","1","2","1","1","2","1","2","2","2","1","1","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","1","3","","","2","2","4","","","2","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","1","1","0","0","0","2","1","1","1","10","","","0","1","0","0","0","0","0","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",923,1846,"U","2","05047","0130"
"22117","3000358.102","3000358.102.01","3000358","05","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",1,"2","19","1","1","1","2","3","2","1","2","2","1","1","1","1","3","1","1","1","1","1","1","2","2","1","2","2","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","3","3","1","1","3","3","3","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","3","1","1","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",923,1846,"U","2","05047","0130"
"22118","3000366.027","3000366.027.01","3000366","01","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"1","85","2","1","3","2","3","3","1","3","3","3","1","1","3","3","2","9","1","9","9","2","9","9","2","2","2","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","2","2","2","1","1","","","","3","3","","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",1080,2159,"U","4","05048","0132"
"22119","3000366.047","3000366.047.01","3000366","02","01","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0322","01",0,0,"-",2,"2","53","2","2","2","2","3","2","1","3","3","2","1","1","1","3","2","1","1","2","2","2","9","2","1","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","2","1","1","","","","2","2","","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",1080,2159,"U","4","05048","0132"
