"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1479","0400448.037","0400448.037.02","0400448","05","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","25","1","1","1","1","3","3","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","1","1","2","","9","2","1","2","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","0","0","1","0","0","1","0","0","0","0","3",2,583,"U","3","03360","1770"
"1480","0400448.086","0400448.086.02","0400448","02","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","47","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","2","2","2","2","1","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","3","4","3","3","4","4","2","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","0","0","0","4",3,583,"U","3","03360","1770"
"1481","0400448.108","0400448.108.03","0400448","01","03","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","27","1","1","1","1","3","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","1","","1","1","1","1","","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","1","0","0","1","1","1","1","0","0","0","0","3",1,583,"U","3","03360","1770"
"1482","0400475.007","0400475.007.01","0400475","05","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","51","1","1","2","1","3","1","1","1","1","3","1","2","1","4","2","1","2","2","2","2","2","2","1","2","2","2","2","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","2","2","3","1","1","3","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","2",1,320,"U","3","03370","1770"
"1483","0400475.040","0400475.040.01","0400475","03","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","45","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","1","1","1","3","2","2","2","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","3",1,480,"U","3","03370","1770"
"1484","0400475.077","0400475.077.02","0400475","04","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","45","1","1","1","1","3","1","1","1","1","1","1","1","3","9","2","9","2","9","9","9","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","2","","","9","2","","","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4",1,320,"U","3","03370","1770"
"1485","0400475.098","0400475.098.01","0400475","01","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","48","2","2","2","2","3","2","2","3","3","2","3","3","2","4","2","2","1","2","2","1","2","2","2","2","2","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","1","","3","3","2","2","","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3",3,160,"U","3","03370","1770"
"1486","0400475.107","0400475.107.01","0400475","02","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","27","1","1","1","1","3","1","1","1","1","3","1","1","1","4","2","2","1","2","2","2","2","2","2","2","2","3","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1","2","","2","2","1","","","4","2","1","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","2",1,320,"U","3","03370","1770"
"1487","0400487.002","0400487.002.01","0400487","01","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"2","41","2","1","1","2","3","1","1","1","1","2","1","3","1","3","2","2","1","2","2","2","2","2","1","1","2","3","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","4","2","2","2","3","4","2","2","2","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","0","0","1","1","0","0","0","4",1,585,"U","4","03380","1780"
"1488","0400487.035","0400487.035.02","0400487","02","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"2","31","2","1","2","2","3","2","1","2","2","3","1","3","3","4","1","1","1","2","1","1","2","2","2","1","2","2","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","2","1","1","1","1","","3","3","1","2","","3","3","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0","3",1,585,"U","4","03380","1780"
"1489","0400487.055","0400487.055.01","0400487","03","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"1","43","2","2","2","2","3","3","1","2","2","3","1","2","3","3","2","1","1","2","9","2","2","2","2","2","1","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","4","3","2","2","1","4","4","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","3",1,585,"U","4","03380","1780"
"1490","0400487.080","0400487.080.01","0400487","04","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"1","49","2","2","1","2","3","3","2","2","2","3","2","2","2","3","2","1","1","2","2","2","2","2","2","1","1","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","3","3","3","3","3","3","2","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","4",1,878,"U","4","03380","1780"
"1491","0400487.093","0400487.093.03","0400487","05","03","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"1","22","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2",1,878,"U","4","03380","1780"
"1492","0400488.008","0400488.008.01","0400488","03","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",3,"1","53","2","2","2","2","3","2","2","2","2","3","1","2","2","3","1","2","2","2","2","2","2","2","1","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","2","2","2","","3","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","1",1,531,"U","3","03390","1770"
"1493","0400488.019","0400488.019.01","0400488","04","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",3,"2","35","2","2","2","2","3","2","1","1","2","1","1","1","1","4","1","2","1","2","9","2","2","2","1","2","2","1","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","3","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","3",2,177,"U","3","03390","1770"
"1494","0400488.028","0400488.028.01","0400488","02","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",3,"1","65","1","1","1","1","3","2","1","1","3","3","1","1","3","2","2","2","1","2","2","2","2","2","2","2","2","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","2","1","1","1","1","","2","2","9","1","","3","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","4",1,177,"U","3","03390","1770"
"1495","0400488.069","0400488.069.03","0400488","05","03","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",3,"2","26","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","1","1","2","1","2","2","1","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","0","0","1","1","0","0","1","0","0","0","2",1,531,"U","3","03390","1770"
"1496","0400488.090","0400488.090.01","0400488","01","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",3,"2","51","2","2","1","2","3","3","1","2","2","3","1","1","1","3","2","2","1","2","2","2","2","2","2","1","2","1","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","3","3","2","2","2","3","3","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","3",1,177,"U","3","03390","1770"
"1497","0400520.035","0400520.035.01","0400520","04","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"2","-",3,"2","61","1","1","3","2","3","2","2","2","2","3","1","1","9","4","2","2","1","2","2","2","2","2","1","3","2","3","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3",4,285,"U","4","03400","1780"
"1498","0400520.088","0400520.088.01","0400520","02","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",3,"1","34","2","2","1","2","3","2","2","1","2","3","1","1","2","1","1","2","1","2","2","2","2","2","1","1","3","2","2","0","0","1","0","1","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","1","1","1","1","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4",2,570,"U","4","03400","1780"
"1499","0400520.098","0400520.098.02","0400520","03","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",3,"1","19","2","1","3","2","1","2","2","1","2","2","1","1","2","3","2","2","1","2","1","2","2","2","1","1","2","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","3","2","1","2","3","2","2","2","2","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","3",2,570,"U","4","03400","1780"
"1500","0400529.020","0400529.020.04","0400529","03","04","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","28","2","1","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","2","1","2","","","2","1","2","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,1187,"U","4","03410","1780"
"1501","0400529.069","0400529.069.01","0400529","05","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","35","1","1","1","1","3","3","1","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","1","4","4","2","1","1","4","4","2","1","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","4",1,475,"U","4","03410","1780"
"1502","0400529.101","0400529.101.01","0400529","01","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"1","23","1","2","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","3",2,475,"U","4","03410","1780"
"1503","0400529.125","0400529.125.05","0400529","02","05","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"0","-",2,"2","20","2","2","3","2","9","2","1","2","2","2","1","2","1","3","2","2","1","2","2","2","2","2","1","1","2","3","2","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","1","1","1","1","0","0","0","3",4,1187,"U","4","03410","1780"
"1504","0400531.010","0400531.010.03","0400531","05","03","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",5,"1","20","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","0","2",2,816,"U","4","03420","1780"
"1505","0400531.031","0400531.031.01","0400531","01","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",5,"2","34","2","2","2","2","3","2","2","2","2","2","1","2","2","3","1","1","1","1","1","2","2","2","1","1","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","1","1","0","1","1","0","1","1","0","0","0","3",1,272,"U","4","03420","1780"
"1506","0400531.066","0400531.066.01","0400531","04","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",5,"1","53","1","1","1","1","3","1","1","1","1","1","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","3","2","2","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2",1,544,"U","4","03420","1780"
"1507","0400531.077","0400531.077.01","0400531","02","01","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",5,"1","48","1","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","2","1","1","2","2","1","1","2","3","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","4","3","1","1","3","4","3","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","0","1","0","1","0","0","0","4",1,816,"U","4","03420","1780"
"1508","0400531.100","0400531.100.02","0400531","03","02","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",5,"2","39","2","1","1","2","3","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","3","2","2","2","4","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","1","0","0","0","1","0","1","1","0","0","0","4",1,544,"U","4","03420","1780"
"1509","0400539.015","0400539.015.03","0400539","05","03","04","Campeche","002","Campeche","0001","05","Campeche","0122","01",0,"1","-",4,"1","26","2","1","1","1","1","1","1","3","1","3","1","1","1","3","2","2","1","1","2","2","2","2","2","1","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","1","","3","2","2","3","","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","1","0","0","1","0","0","1","1","0","0","0","2",1,1375,"U","2","03430","1760"
