"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"19198","2300446.022","2300446.022.01","2300446","02","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,1,"-",4,"1","59","2","1","2","2","3","2","2","1","2","3","2","2","2","4","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","","","","1","1","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",286,286,"U","4","04390","0263",""
"19199","2300446.087","2300446.087.01","2300446","04","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"1","34","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",286,572,"U","4","04390","0263",""
"19200","2300446.112","2300446.112.02","2300446","05","02","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"2","40","2","1","1","1","3","1","1","2","2","3","1","1","1","3","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","0","0","1","1","1","1","0","0","0","0","3",2,"1","2","2","","1","2","2","2","2","2","2","2","2","1",286,572,"U","4","04390","0263",""
"19201","2300447.044","2300447.044.06","2300447","03","06","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",1,1,"-",4,"2","37","2","1","1","1","9","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","1","2","1",264,264,"U","3","04391","0262",""
"19202","2300447.061","2300447.061.04","2300447","05","04","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"1","20","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","2","1","1","1","","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","2",264,1322,"U","3","04391","0262",""
"19203","2300447.086","2300447.086.01","2300447","01","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"2","38","2","2","2","2","3","2","1","2","2","1","1","2","2","4","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","1","1","0","1","1","1","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",264,264,"U","3","04391","0262",""
"19204","2300447.157","2300447.157.01","2300447","02","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"1","36","2","1","1","1","3","1","1","2","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2",1,"1","2","1","1","2","2","2","2","2","2","2","2","2","1",264,529,"U","3","04391","0262",""
"19205","2300447.178","2300447.178.01","2300447","04","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",4,"1","29","2","1","1","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","1","1","1","1","0","1","1","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",264,529,"U","3","04391","0262",""
"19206","2300448.002","2300448.002.01","2300448","01","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",2,"1","32","1","1","1","1","3","1","1","2","2","1","1","1","1","4","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","2","2","3","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","2",2,"2","","1","1","2","2","2","2","2","2","2","2","2","1",260,260,"U","4","04392","0263",""
"19207","2300448.027","2300448.027.01","2300448","02","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",2,"2","61","1","1","1","1","3","1","1","3","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",260,260,"U","4","04392","0263",""
"19208","2300448.052","2300448.052.02","2300448","03","02","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",2,"2","30","2","1","1","2","3","2","2","2","2","2","1","1","2","3","1","1","1","2","2","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","1","1","1","1","","3","2","2","2","","2","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","1","1","0","0","0","4",2,"1","2","2","","1","2","2","2","2","2","2","2","2","1",260,520,"U","4","04392","0263",""
"19209","2300448.082","2300448.082.01","2300448","05","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",2,"1","55","2","1","1","2","3","2","2","2","2","3","1","2","2","3","1","1","1","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","2","2","1","4","4","2","2","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","0","0","4",1,"1","2","1","2","1","2","1","1","2","2","2","1","2","1",260,260,"U","4","04392","0263",""
"19210","2300448.095","2300448.095.01","2300448","04","01","23","QUINTANA ROO","004","OTHON P. BLANCO","0001","93","CHETUMAL","0223","01",0,0,"-",2,"2","33","2","1","1","2","3","2","2","2","2","2","2","2","2","3","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",260,260,"U","4","04392","0263",""
"19211","2300620.005","2300620.005.01","2300620","01","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"2","32","2","2","1","2","3","3","2","3","2","3","2","2","1","3","1","1","2","1","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","1","1","1","1","2","3","3","2","2","","3","3","2","2","","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",978,978,"U","2","04393","0226",""
"19212","2300620.021","2300620.021.01","2300620","02","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"1","64","2","2","3","2","3","3","3","3","3","3","3","3","3","4","1","1","1","1","1","1","2","2","1","3","3","3","2","2","2","2","1","2","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","4",2,"2","","2","","2","2","2","1","2","2","2","2","2","7",978,1956,"U","2","04393","0226",""
"19213","2300620.039","2300620.039.01","2300620","03","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"1","39","2","1","2","2","3","3","1","3","3","3","1","1","3","3","1","1","1","1","1","1","2","2","1","3","3","3","2","2","1","2","2","2","2","1","1","1","1","1","3","3","3","2","2","4","4","4","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","3",1,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",978,978,"U","2","04393","0226",""
"19214","2300620.053","2300620.053.04","2300620","04","04","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"2","25","2","1","1","2","3","2","2","2","2","2","3","3","1","4","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","2","1","1","1","1","1","1","3","3","3","3","2","4","3","3","3","2","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"2","","2","","1","2","2","1","2","1","1","1","2","1",978,4889,"U","2","04393","0226",""
"19215","2300620.068","2300620.068.01","2300620","05","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,1,"-",3,"1","43","2","1","1","1","3","3","3","3","3","3","2","2","3","2","2","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","1","1","1","1","","3","1","4","2","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",978,978,"U","2","04393","0226",""
"19216","2300641.021","2300641.021.02","2300641","03","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"2","21","2","1","2","2","3","3","1","3","2","2","2","3","1","4","1","1","1","1","1","2","2","2","2","3","2","3","2","2","2","2","2","2","2","1","1","1","1","1","4","2","2","2","2","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","3",791,1582,"U","3","04394","0227",""
"19217","2300641.034","2300641.034.02","2300641","04","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"2","43","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",791,791,"U","3","04394","0227",""
"19218","2300641.059","2300641.059.02","2300641","05","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",3,"2","71","1","1","3","1","3","1","1","1","1","3","1","1","1","3","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",791,1582,"U","3","04394","0227",""
"19219","2300641.076","2300641.076.04","2300641","01","04","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,1,"-",3,"1","48","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","3","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",791,5535,"U","3","04394","0227",""
"19220","2300700.016","2300700.016.01","2300700","04","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","40","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","3","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1006,3018,"U","2","04395","0226",""
"19221","2300700.044","2300700.044.02","2300700","05","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","50","2","1","1","2","3","3","3","3","2","3","2","2","2","3","1","1","1","1","2","2","2","2","3","2","2","1","2","2","2","1","2","2","1","1","1","1","1","1","2","4","2","1","1","2","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1006,2012,"U","2","04395","0226",""
"19222","2300700.074","2300700.074.01","2300700","03","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"2","29","2","2","2","2","3","2","2","2","2","2","1","2","3","3","1","1","1","1","1","1","2","2","1","1","2","1","2","1","1","1","2","2","2","1","1","1","1","1","3","3","2","2","2","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2","1",1006,1006,"U","2","04395","0226",""
"19223","2300700.096","2300700.096.01","2300700","01","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"2","69","1","1","3","1","3","2","2","3","3","3","1","2","2","4","2","2","1","2","2","2","2","2","3","3","3","3","2","2","2","2","1","2","2","1","1","1","1","1","4","4","3","9","3","4","4","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","3",1006,1006,"U","2","04395","0226",""
"19224","2300700.124","2300700.124.04","2300700","02","04","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","20","2","1","1","1","3","3","1","1","1","1","1","1","1","4","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1006,4024,"U","2","04395","0226",""
"19225","2300740.021","2300740.021.06","2300740","01","06","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",1,1,"-",5,"1","28","2","2","1","2","3","1","1","1","3","2","1","2","1","3","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","1","1","2","","","3","2","","","","2","1","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","3",2,"2","","1","1","2","2","2","2","2","2","2","1","2","1",1209,1209,"U","2","04396","0226",""
"19226","2300740.067","2300740.067.02","2300740","03","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,1,"-",5,"2","49","2","1","3","1","3","1","1","3","3","1","1","1","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","","","3","9","9","","","2","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1209,3628,"U","2","04396","0226",""
"19227","2300740.085","2300740.085.02","2300740","04","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"1","34","2","1","2","2","3","2","1","1","2","1","2","3","1","3","2","1","1","2","2","1","2","2","3","2","1","3","2","2","2","2","1","2","1","1","1","1","1","1","3","3","2","2","2","4","4","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","4",2,"1","2","1","1","2","2","2","2","2","2","2","2","2","1",1209,2419,"U","2","04396","0226",""
"19228","2300740.119","2300740.119.01","2300740","02","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"1","32","1","1","1","1","3","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","1","1","0","1","1","1","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1209,1209,"U","2","04396","0226",""
"19229","2300740.132","2300740.132.03","2300740","05","03","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"1","19","2","1","1","2","3","3","1","2","2","2","1","1","2","1","2","1","1","2","1","2","2","2","3","1","1","1","2","2","2","2","1","2","1","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","1","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","3",2,"2","","1","1","2","1","2","1","2","2","2","1","2","2",1209,3628,"U","2","04396","0226",""
"19230","2300759.013","2300759.013.03","2300759","01","03","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"2","19","2","1","1","1","9","3","1","3","3","2","1","3","3","3","1","1","1","1","1","2","2","2","3","2","1","3","2","2","1","1","2","2","2","2","2","2","1","2","","","","2","","","","","3","","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","0","1","1","1","1","0","0","0","0","3",1,"2","","2","","1","2","1","1","2","2","2","2","2","1",665,1996,"U","3","04397","0227",""
"19231","2300759.029","2300759.029.01","2300759","02","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"2","50","2","1","1","1","3","3","2","2","3","2","2","2","3","9","2","2","1","2","2","2","2","2","3","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","3","3","2","2","4","2","3","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","4",2,"1","1","1","1","2","2","2","2","2","2","2","2","2","1",665,1331,"U","3","04397","0227",""
"19232","2300759.052","2300759.052.01","2300759","05","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"2","35","1","1","1","1","3","1","1","2","2","3","2","2","1","3","2","2","1","1","2","1","2","2","3","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","4","4","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3",1,"1","2","2","","1","2","2","2","2","2","2","2","2","1",665,665,"U","3","04397","0227",""
"19233","2300759.073","2300759.073.04","2300759","03","04","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",1,1,"-",5,"2","26","2","1","1","2","2","2","1","2","3","3","1","2","1","3","1","2","1","2","2","2","2","2","3","2","2","1","2","2","2","2","2","2","1","2","1","2","2","1","","2","","","2","","4","","","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","3",2,"2","","2","","2","2","1","2","2","2","2","2","2","1",665,1996,"U","3","04397","0227",""
"19234","2300759.088","2300759.088.01","2300759","04","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",5,"2","40","2","1","1","1","3","2","1","2","3","3","2","3","2","3","1","1","2","2","1","1","2","2","3","3","2","3","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",665,665,"U","3","04397","0227",""
"19235","2300788.010","2300788.010.02","2300788","01","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","21","1","1","1","1","1","3","1","1","1","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","1","1","1","1","","2","2","2","2","","2","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","0","0","3",2,"1","2","2","","1","2","2","2","2","2","2","2","2","1",645,1289,"U","3","04398","0227",""
"19236","2300788.052","2300788.052.01","2300788","02","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","39","1","1","1","1","3","1","1","1","2","3","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","1","2","2","2","2","1","1","1","1","1","3","3","2","1","1","2","2","1","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","1","2","1",645,1289,"U","3","04398","0227",""
"19237","2300788.119","2300788.119.01","2300788","04","01","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"1","78","2","1","2","2","3","3","2","2","3","3","2","1","3","9","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","1","2","2","1","1","1","","","4","3","2","","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","2",645,1289,"U","3","04398","0227",""
"19238","2300788.149","2300788.149.02","2300788","05","02","23","QUINTANA ROO","005","BENITO JUAREZ","0001","38","CANCUN","0223","01",0,0,"-",1,"2","29","2","1","3","2","3","2","2","2","3","3","2","2","2","4","1","1","1","1","2","2","2","2","3","3","1","3","2","2","2","2","2","2","2","2","2","2","1","1","","","","2","9","","","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","1","2","2","2","2","2","2","2","2","3",645,1289,"U","3","04398","0227",""
