"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"4003","0806262.084","0806262.084.01","0806262","05","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",2,"1","28","1","1","1","1","3","1","1","1","1","3","1","1","1","3","1","1","1","1","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",2710,"U","3","09100","1570"
"4004","0806279.009","0806279.009.01","0806279","01","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"2","61","1","1","3","2","3","1","1","1","1","3","1","1","1","3","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",4238,"U","3","09110","1570"
"4005","0806279.033","0806279.033.01","0806279","02","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"1","62","1","1","3","2","3","1","1","2","2","2","3","2","2","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","1","1","2","2","","2","2","","2","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","2","2","","2","2","2","2","2","2","2","2","2","1",2825,"U","3","09110","1570"
"4006","0806279.050","0806279.050.01","0806279","04","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,1,"-",5,"2","55","2","2","3","1","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",1413,"U","3","09110","1570"
"4007","0806279.103","0806279.103.02","0806279","03","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"1","55","1","1","3","1","3","1","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","2","1","2","2","2","","2","","1","1","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",2825,"U","3","09110","1570"
"4008","0806337.024","0806337.024.01","0806337","05","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",2,"1","63","1","1","3","1","3","1","1","3","3","3","3","3","1","3","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","3","","","","","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",2787,"U","4","09120","1580"
"4009","0806337.063","0806337.063.01","0806337","02","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",2,"1","56","2","1","3","2","3","2","2","1","1","3","2","2","2","3","2","2","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","2","1","2","3","3","","3","","3","3","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",2787,"U","4","09120","1580"
"4010","0806337.085","0806337.085.01","0806337","03","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",2,"1","63","2","1","3","2","3","2","2","2","3","3","1","1","1","4","2","2","2","1","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","2","2","2","3","2","","","2","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",5575,"U","4","09120","1580"
"4011","0806337.106","0806337.106.01","0806337","04","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",2,"2","67","2","2","1","2","3","1","1","1","3","3","1","2","1","3","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","","","","","3","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",2787,"U","4","09120","1580"
"4012","0806393.001","0806393.001.03","0806393","02","03","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",3,"2","20","1","1","2","1","1","1","2","3","3","2","1","1","2","4","1","1","1","1","1","1","2","1","1","1","3","2","2","2","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","4","2","","1","2","2","2","2","2","2","2","2","2","2","1",5622,"U","2","09130","1560"
"4013","0806393.022","0806393.022.02","0806393","03","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",3,"1","33","2","1","1","1","3","3","3","3","3","1","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","2","2","2","2","3","2","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",2811,"U","2","09130","1560"
"4014","0806393.042","0806393.042.01","0806393","04","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",3,"2","46","1","1","3","1","3","1","1","3","3","2","3","2","2","3","2","1","2","1","2","1","2","1","1","3","2","2","2","2","2","2","2","2","2","1","1","1","1","2","4","2","1","1","","2","1","1","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",1405,"U","2","09130","1560"
"4015","0806393.058","0806393.058.01","0806393","05","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",3,"2","65","1","1","3","2","3","1","3","3","1","3","1","1","1","3","2","2","2","2","2","2","2","2","3","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","4",1405,"U","2","09130","1560"
"4016","0806393.075","0806393.075.01","0806393","01","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",3,"1","37","2","1","1","1","3","1","1","1","1","3","2","1","1","4","2","2","1","2","2","2","2","2","2","1","3","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",4216,"U","2","09130","1560"
"4017","0806444.015","0806444.015.02","0806444","05","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"2","61","1","1","3","1","3","2","1","1","1","3","1","3","3","9","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",3053,"U","2","09140","1560"
"4018","0806444.052","0806444.052.09","0806444","04","09","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",1,2,"-",5,"1","68","2","1","1","1","3","1","1","1","1","1","1","1","1","3","2","2","2","2","2","2","2","1","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",6106,"U","2","09140","1560"
"4019","0806444.088","0806444.088.02","0806444","02","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"2","25","2","2","1","2","2","2","2","2","2","2","2","2","2","3","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","3","3","2","2","","3","3","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","4","2","","2","","1","2","2","2","2","2","2","2","2","1",3053,"U","2","09140","1560"
"4020","0806444.113","0806444.113.02","0806444","03","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",5,"2","50","2","1","3","2","3","2","2","2","2","1","1","3","2","3","1","2","2","2","2","1","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","4","4","2","2","9","4","4","2","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","0","0","0","0","4","1","2","2","","2","2","2","2","2","2","2","2","2","1",3053,"U","2","09140","1560"
"4021","0806627.004","0806627.004.02","0806627","05","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",1,"2","34","2","2","2","2","1","1","1","2","2","3","1","1","2","3","1","1","1","1","1","2","2","1","1","2","2","1","2","2","2","2","2","1","2","2","1","2","1","1","","3","","2","2","","3","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","3","1","2","2","","1","2","2","2","2","2","2","2","2","1",3186,"U","2","09150","1560"
"4022","0806627.022","0806627.022.02","0806627","03","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",1,"2","38","1","1","1","2","3","2","2","2","2","2","1","1","2","3","1","1","1","1","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","0","1","1","1","1","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",3186,"U","2","09150","1560"
"4023","0806627.078","0806627.078.01","0806627","04","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",1,"1","36","2","1","1","2","3","2","2","2","2","3","1","2","2","3","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","1","2","1","2","2","2","2","2","2","2","2","2","2","3",3186,"U","2","09150","1560"
"4024","0806627.086","0806627.086.01","0806627","01","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",1,"1","44","1","1","1","2","3","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","4","3","3","9","4","4","4","3","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","1","2","2","2","2","2","2","2","2","2","2","1",1593,"U","2","09150","1560"
"4025","0806632.015","0806632.015.01","0806632","02","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"2","30","2","2","1","2","3","1","1","2","2","2","3","3","2","1","2","2","2","2","1","2","2","1","1","2","2","3","2","2","2","1","1","2","2","2","1","1","1","1","","2","2","1","1","","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","1","0","1","1","1","0","0","0","3","1","2","2","","1","2","1","1","2","1","1","1","1","1",1606,"U","2","09160","1560"
"4026","0806632.038","0806632.038.03","0806632","03","03","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"1","42","2","1","1","2","3","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","1","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","1","0","0","1","0","1","1","0","1","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",4818,"U","2","09160","1560"
"4027","0806632.061","0806632.061.01","0806632","04","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"1","49","2","1","1","1","3","1","1","1","1","3","1","1","1","3","2","1","1","2","2","2","2","1","3","3","2","1","2","2","2","2","2","2","2","1","1","1","1","1","4","3","1","1","1","3","4","2","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",6425,"U","2","09160","1560"
"4028","0806632.081","0806632.081.02","0806632","01","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"2","46","1","1","1","1","3","1","1","1","1","1","1","1","1","3","2","1","2","2","2","1","2","2","2","1","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",4818,"U","2","09160","1560"
"4029","0806632.109","0806632.109.01","0806632","05","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"1","29","2","1","1","2","2","2","2","2","2","2","2","1","1","2","1","2","1","2","1","1","2","2","2","1","2","1","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","1","2","2","2","2","2","2","2","2","2","2","1",3212,"U","2","09160","1560"
"4030","0806701.026","0806701.026.01","0806701","01","01","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"1","40","2","2","2","2","3","2","2","2","2","2","2","3","2","3","2","1","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1424,"U","3","09170","1570"
"4031","0806701.062","0806701.062.02","0806701","02","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"2","35","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","2","2","1","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","1","1","2","1","2","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",2848,"U","3","09170","1570"
"4032","0806701.084","0806701.084.02","0806701","03","02","08","Chihuahua","037","Juarez","0001","14","Ciudad Juarez","0221","01",0,0,"-",4,"1","49","1","1","1","2","3","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2",5697,"U","3","09170","1570"
